month,product_name,region,opening_stock_units,received_units,sold_units,closing_stock_units,stockout_days,backorder_units,,
01-09-2024,RES-17,East,240,3712,267,3685,2,12,,
01-09-2024,RES-17,North,53604,3367,973,55998,0,0,,
01-09-2024,RES-17,South,54129,2890,243,56776,0,0,,
01-09-2024,RES-17,West,61425,3725,473,64677,0,0,,
01-09-2024,RES-19,Central,60023,2983,220,62786,0,0,,
01-09-2024,RES-19,East,59644,3085,350,62379,0,0,,
01-09-2024,RES-19,North,61415,2719,152,63982,0,0,,
01-09-2024,RES-19,South,62219,2123,389,63953,0,0,,
01-09-2024,RES-19,West,62174,2889,251,64812,0,0,,
01-09-2024,RES-24,Central,50153,2663,490,52326,0,0,,
01-09-2024,RES-24,East,222,2219,248,2193,3,9,,
01-09-2024,RES-24,North,56883,4007,212,60678,0,0,,
01-09-2024,RES-24,South,59854,1702,372,61184,0,0,,
01-09-2024,RES-24,West,62853,3086,464,65475,0,0,,
01-10-2024,ANA-01,Central,42669,3486,1233,44922,0,0,,
01-10-2024,ANA-01,East,49853,3971,629,53195,0,0,,
01-10-2024,ANA-01,North,53144,3154,1025,55273,0,0,,
01-10-2024,ANA-01,South,40292,3057,1162,42187,0,0,,
01-10-2024,ANA-01,West,54223,3253,583,56893,0,0,,
01-10-2024,ANA-02,Central,52436,3930,1228,55138,0,0,,
01-10-2024,ANA-02,East,7527,2617,2218,7926,0,0,,
01-10-2024,ANA-02,North,29841,3511,2415,30937,0,0,,
01-10-2024,ANA-02,South,1655,3956,1666,3945,2,6,,
01-10-2024,ANA-02,West,19635,2534,1389,20780,0,0,,
01-10-2024,ANA-03,Central,346,1977,372,1951,2,9,,
01-10-2024,ANA-03,East,57323,2662,262,59723,0,0,,
01-10-2024,ANA-03,North,317,3144,345,3116,3,7,,
01-10-2024,ANA-03,South,66844,2338,95,69087,0,0,,
01-10-2024,ANA-03,West,349,1726,379,1696,2,12,,
01-10-2024,ANA-07,Central,52214,2490,261,54443,0,0,,
01-10-2024,ANA-07,East,61630,3032,356,64306,0,0,,
01-10-2024,ANA-07,North,66554,3149,350,69353,0,0,,
01-10-2024,ANA-07,South,57495,919,250,58164,0,0,,
01-10-2024,ANA-07,West,58019,4304,417,61906,0,0,,
01-10-2024,ANA-09,Central,596,2376,616,2356,1,13,,
01-10-2024,ANA-09,East,55373,3426,986,57813,0,0,,
01-10-2024,ANA-09,North,63317,3082,340,66059,0,0,,
01-10-2024,ANA-09,South,52452,2402,566,54288,0,0,,
01-10-2024,ANA-09,West,44909,2638,1027,46520,0,0,,
01-10-2024,ANA-12,Central,61317,3256,374,64199,0,0,,
01-10-2024,ANA-12,East,58999,3193,228,61964,0,0,,
01-10-2024,ANA-12,North,207,2430,235,2402,1,18,,
01-10-2024,ANA-12,South,55778,4109,423,59464,0,0,,
01-10-2024,ANA-12,West,66601,3638,219,70020,0,0,,
01-10-2024,ANA-18,Central,41257,2934,2084,42107,0,0,,
01-10-2024,ANA-18,East,50708,2902,935,52675,0,0,,
01-10-2024,ANA-18,North,45622,1704,743,46583,0,0,,
01-10-2024,ANA-18,South,52240,4796,674,56362,0,0,,
01-10-2024,ANA-18,West,24160,1994,2401,23753,0,0,,
01-10-2024,ANA-21,Central,47720,2704,935,49489,0,0,,
01-10-2024,ANA-21,East,1036,2640,1079,2597,2,33,,
01-10-2024,ANA-21,North,55529,2156,554,57131,0,0,,
01-10-2024,ANA-21,South,58872,3797,373,62296,0,0,,
01-10-2024,ANA-21,West,636,3672,676,3632,4,20,,
01-10-2024,ANA-23,Central,46008,4462,1163,49307,0,0,,
01-10-2024,ANA-23,East,26117,2938,1623,27432,0,0,,
01-10-2024,ANA-23,North,29732,1443,1712,29463,0,0,,
01-10-2024,ANA-23,South,390,2903,407,2886,4,17,,
01-10-2024,ANA-23,West,60708,4655,0,65363,0,0,,
01-10-2024,ANT-13,Central,59396,2705,350,61751,0,0,,
01-10-2024,ANT-13,East,58824,2402,131,61095,0,0,,
01-10-2024,ANT-13,North,52556,2615,221,54950,0,0,,
01-10-2024,ANT-13,South,55017,3206,634,57589,0,0,,
01-10-2024,ANT-13,West,52349,3599,1350,54598,0,0,,
01-10-2024,ANT-25,Central,145,3368,179,3334,1,0,,
01-10-2024,ANT-25,East,55403,4267,125,59545,0,0,,
01-10-2024,ANT-25,North,59127,2033,56,61104,0,0,,
01-10-2024,ANT-25,South,54443,2978,490,56931,0,0,,
01-10-2024,ANT-25,West,1049,3804,1068,3785,4,5,,
01-10-2024,CAR-05,Central,1490,2793,1528,2755,4,31,,
01-10-2024,CAR-05,East,1510,3078,1534,3054,3,24,,
01-10-2024,CAR-05,North,54320,1769,578,55511,0,0,,
01-10-2024,CAR-05,South,17988,2699,2559,18128,0,0,,
01-10-2024,CAR-05,West,41805,4184,762,45227,0,0,,
01-10-2024,CAR-08,Central,60150,1561,697,61014,0,0,,
01-10-2024,CAR-08,East,428,2927,434,2921,3,6,,
01-10-2024,CAR-08,North,56246,3637,525,59358,0,0,,
01-10-2024,CAR-08,South,242,2697,248,2691,4,3,,
01-10-2024,CAR-08,West,65045,2695,215,67525,0,0,,
01-10-2024,CAR-10,Central,52642,3091,335,55398,0,0,,
01-10-2024,CAR-10,East,64651,2662,532,66781,0,0,,
01-10-2024,CAR-10,North,55735,3655,560,58830,0,0,,
01-10-2024,CAR-10,South,61807,3347,415,64739,0,0,,
01-10-2024,CAR-10,West,61937,3298,453,64782,0,0,,
01-10-2024,CAR-14,Central,59801,3816,475,63142,0,0,,
01-10-2024,CAR-14,East,756,2343,802,2297,3,29,,
01-10-2024,CAR-14,North,60552,3191,412,63331,0,0,,
01-10-2024,CAR-14,South,48093,2087,943,49237,0,0,,
01-10-2024,CAR-14,West,58627,2254,235,60646,0,0,,
01-10-2024,CAR-15,Central,37806,3027,1928,38905,0,0,,
01-10-2024,CAR-15,East,69971,2681,0,72652,0,0,,
01-10-2024,CAR-15,North,50832,2739,1001,52570,0,0,,
01-10-2024,CAR-15,South,57662,3681,467,60876,0,0,,
01-10-2024,CAR-15,West,1553,1334,1566,1321,1,4,,
01-10-2024,CAR-20,Central,54822,4059,526,58355,0,0,,
01-10-2024,CAR-20,East,56752,4131,327,60556,0,0,,
01-10-2024,CAR-20,North,68284,1894,291,69887,0,0,,
01-10-2024,CAR-20,South,56783,2292,530,58545,0,0,,
01-10-2024,CAR-20,West,58492,3578,578,61492,0,0,,
01-10-2024,CAR-22,Central,99,4049,103,4045,3,4,,
01-10-2024,CAR-22,East,61953,2288,716,63525,0,0,,
01-10-2024,CAR-22,North,66947,3160,256,69851,0,0,,
01-10-2024,CAR-22,South,72838,3097,382,75553,0,0,,
01-10-2024,CAR-22,West,62266,4718,217,66767,0,0,,
01-10-2024,DIA-11,Central,63157,3018,211,65964,0,0,,
01-10-2024,DIA-11,East,67747,2449,282,69914,0,0,,
01-10-2024,DIA-11,North,61604,3730,164,65170,0,0,,
01-10-2024,DIA-11,South,64288,2400,283,66405,0,0,,
01-10-2024,DIA-11,West,68561,3700,97,72164,0,0,,
01-10-2024,DIA-16,Central,60945,2351,303,62993,0,0,,
01-10-2024,DIA-16,East,57430,3500,1173,59757,0,0,,
01-10-2024,DIA-16,North,50036,2959,993,52002,0,0,,
01-10-2024,DIA-16,South,1156,3562,1160,3558,4,3,,
01-10-2024,DIA-16,West,53698,4437,383,57752,0,0,,
01-10-2024,RES-04,Central,63338,4370,355,67353,0,0,,
01-10-2024,RES-04,East,52458,1139,589,53008,0,0,,
01-10-2024,RES-04,North,144,2818,192,2770,3,16,,
01-10-2024,RES-04,South,502,2715,537,2680,1,11,,
01-10-2024,RES-04,West,56627,2040,395,58272,0,0,,
01-10-2024,RES-06,Central,49794,2600,644,51750,0,0,,
01-10-2024,RES-06,East,58858,3371,424,61805,0,0,,
01-10-2024,RES-06,North,55915,2499,256,58158,0,0,,
01-10-2024,RES-06,South,52169,3134,252,55051,0,0,,
01-10-2024,RES-06,West,61249,3813,468,64594,0,0,,
01-10-2024,RES-17,Central,187,3457,227,3417,4,16,,
01-10-2024,RES-17,East,53610,2590,386,55814,0,0,,
01-10-2024,RES-17,North,55998,3053,750,58301,0,0,,
01-10-2024,RES-17,South,56776,3602,159,60219,0,0,,
01-10-2024,RES-17,West,364,3631,388,3607,1,4,,
01-10-2024,RES-19,Central,62786,3472,199,66059,0,0,,
01-10-2024,RES-19,East,62379,3455,425,65409,0,0,,
01-10-2024,RES-19,North,63982,3927,87,67822,0,0,,
01-10-2024,RES-19,South,459,5198,461,5196,2,2,,
01-10-2024,RES-19,West,64812,3564,422,67954,0,0,,
01-10-2024,RES-24,Central,52326,2350,497,54179,0,0,,
01-10-2024,RES-24,East,64713,2673,348,67038,0,0,,
01-10-2024,RES-24,North,60678,2822,293,63207,0,0,,
01-10-2024,RES-24,South,61184,1679,320,62543,0,0,,
01-10-2024,RES-24,West,65475,3544,230,68789,0,0,,
01-11-2024,ANA-01,Central,44922,3290,1914,46298,0,0,,
01-11-2024,ANA-01,East,53195,3854,712,56337,0,0,,
01-11-2024,ANA-01,North,55273,3175,836,57612,0,0,,
01-11-2024,ANA-01,South,42187,3885,1462,44610,0,0,,
01-11-2024,ANA-01,West,56893,3182,419,59656,0,0,,
01-11-2024,ANA-02,Central,1528,3258,1537,3249,1,4,,
01-11-2024,ANA-02,East,7926,3757,1772,9911,0,0,,
01-11-2024,ANA-02,North,30937,2032,1775,31194,0,0,,
01-11-2024,ANA-02,South,1529,2469,1566,2432,4,30,,
01-11-2024,ANA-02,West,20780,2453,1374,21859,0,0,,
01-11-2024,ANA-03,Central,61147,3738,390,64495,0,0,,
01-11-2024,ANA-03,East,129,3649,155,3623,1,5,,
01-11-2024,ANA-03,North,63663,1511,396,64778,0,0,,
01-11-2024,ANA-03,South,129,3163,152,3140,2,16,,
01-11-2024,ANA-03,West,60941,2969,414,63496,0,0,,
01-11-2024,ANA-07,Central,54443,2258,345,56356,0,0,,
01-11-2024,ANA-07,East,64306,1949,274,65981,0,0,,
01-11-2024,ANA-07,North,69353,3268,105,72516,0,0,,
01-11-2024,ANA-07,South,128,2315,177,2266,2,14,,
01-11-2024,ANA-07,West,61906,2350,512,63744,0,0,,
01-11-2024,ANA-09,Central,471,2564,505,2530,3,9,,
01-11-2024,ANA-09,East,57813,2379,1132,59060,0,0,,
01-11-2024,ANA-09,North,66059,3186,372,68873,0,0,,
01-11-2024,ANA-09,South,54288,2738,318,56708,0,0,,
01-11-2024,ANA-09,West,46520,2605,1228,47897,0,0,,
01-11-2024,ANA-12,Central,442,2492,469,2465,2,6,,
01-11-2024,ANA-12,East,61964,3314,286,64992,0,0,,
01-11-2024,ANA-12,North,60034,2370,374,62030,0,0,,
01-11-2024,ANA-12,South,59464,2762,609,61617,0,0,,
01-11-2024,ANA-12,West,70020,2070,109,71981,0,0,,
01-11-2024,ANA-18,Central,42107,2505,860,43752,0,0,,
01-11-2024,ANA-18,East,52675,2361,843,54193,0,0,,
01-11-2024,ANA-18,North,46583,3187,417,49353,0,0,,
01-11-2024,ANA-18,South,56362,4034,832,59564,0,0,,
01-11-2024,ANA-18,West,23753,3300,2572,24481,0,0,,
01-11-2024,ANA-21,Central,49489,2883,1296,51076,0,0,,
01-11-2024,ANA-21,East,60132,3254,555,62831,0,0,,
01-11-2024,ANA-21,North,456,1718,475,1699,3,9,,
01-11-2024,ANA-21,South,62296,2933,233,64996,0,0,,
01-11-2024,ANA-21,West,58633,1876,486,60023,0,0,,
01-11-2024,ANA-23,Central,49307,2871,882,51296,0,0,,
01-11-2024,ANA-23,East,2695,2954,2739,2910,3,24,,
01-11-2024,ANA-23,North,29463,3917,1844,31536,0,0,,
01-11-2024,ANA-23,South,47437,3197,975,49659,0,0,,
01-11-2024,ANA-23,West,65363,3298,539,68122,0,0,,
01-11-2024,ANT-13,Central,61751,3386,463,64674,0,0,,
01-11-2024,ANT-13,East,61095,2575,131,63539,0,0,,
01-11-2024,ANT-13,North,54950,1315,496,55769,0,0,,
01-11-2024,ANT-13,South,57589,4639,571,61657,0,0,,
01-11-2024,ANT-13,West,470,2569,500,2539,2,3,,
01-11-2024,ANT-25,Central,58719,3163,246,61636,0,0,,
01-11-2024,ANT-25,East,59545,1915,239,61221,0,0,,
01-11-2024,ANT-25,North,61104,2655,224,63535,0,0,,
01-11-2024,ANT-25,South,56931,1912,645,58198,0,0,,
01-11-2024,ANT-25,West,55999,3742,912,58829,0,0,,
01-11-2024,CAR-05,Central,40523,2959,1927,41555,0,0,,
01-11-2024,CAR-05,East,39951,3187,1840,41298,0,0,,
01-11-2024,CAR-05,North,55511,3593,934,58170,0,0,,
01-11-2024,CAR-05,South,18128,1617,1730,18015,0,0,,
01-11-2024,CAR-05,West,45227,2754,1955,46026,0,0,,
01-11-2024,CAR-08,Central,61014,5046,661,65399,0,0,,
01-11-2024,CAR-08,East,53871,2269,396,55744,0,0,,
01-11-2024,CAR-08,North,59358,3167,332,62193,0,0,,
01-11-2024,CAR-08,South,70579,3863,158,74284,0,0,,
01-11-2024,CAR-08,West,67525,3268,97,70696,0,0,,
01-11-2024,CAR-10,Central,55398,1757,534,56621,0,0,,
01-11-2024,CAR-10,East,66781,3315,563,69533,0,0,,
01-11-2024,CAR-10,North,58830,3047,174,61703,0,0,,
01-11-2024,CAR-10,South,64739,1739,649,65829,0,0,,
01-11-2024,CAR-10,West,64782,1960,392,66350,0,0,,
01-11-2024,CAR-14,Central,63142,3793,369,66566,0,0,,
01-11-2024,CAR-14,East,51732,3856,727,54861,0,0,,
01-11-2024,CAR-14,North,63331,1890,667,64554,0,0,,
01-11-2024,CAR-14,South,49237,2356,389,51204,0,0,,
01-11-2024,CAR-14,West,60646,2019,184,62481,0,0,,
01-11-2024,CAR-15,Central,38905,2228,1105,40028,0,0,,
01-11-2024,CAR-15,East,72652,3191,0,75843,0,0,,
01-11-2024,CAR-15,North,52570,3002,1158,54414,0,0,,
01-11-2024,CAR-15,South,60876,3219,217,63878,0,0,,
01-11-2024,CAR-15,West,41761,3067,1384,43444,0,0,,
01-11-2024,CAR-20,Central,553,3908,576,3885,4,1,,
01-11-2024,CAR-20,East,60556,2896,131,63321,0,0,,
01-11-2024,CAR-20,North,69887,2256,323,71820,0,0,,
01-11-2024,CAR-20,South,58545,4075,333,62287,0,0,,
01-11-2024,CAR-20,West,61492,2209,624,63077,0,0,,
01-11-2024,CAR-22,Central,64950,2982,597,67335,0,0,,
01-11-2024,CAR-22,East,63525,2891,364,66052,0,0,,
01-11-2024,CAR-22,North,69851,2929,377,72403,0,0,,
01-11-2024,CAR-22,South,150,2654,155,2649,3,5,,
01-11-2024,CAR-22,West,66767,1401,141,68027,0,0,,
01-11-2024,DIA-11,Central,65964,2988,299,68653,0,0,,
01-11-2024,DIA-11,East,211,4387,219,4379,3,6,,
01-11-2024,DIA-11,North,65170,3914,205,68879,0,0,,
01-11-2024,DIA-11,South,66405,1330,473,67262,0,0,,
01-11-2024,DIA-11,West,72164,3929,2,76091,0,0,,
01-11-2024,DIA-16,Central,62993,2545,375,65163,0,0,,
01-11-2024,DIA-16,East,59757,2661,758,61660,0,0,,
01-11-2024,DIA-16,North,1194,1451,1216,1429,1,20,,
01-11-2024,DIA-16,South,49854,4052,926,52980,0,0,,
01-11-2024,DIA-16,West,57752,2785,661,59876,0,0,,
01-11-2024,RES-04,Central,455,3545,480,3520,2,3,,
01-11-2024,RES-04,East,53008,2212,671,54549,0,0,,
01-11-2024,RES-04,North,73272,4532,194,77610,0,0,,
01-11-2024,RES-04,South,57646,2053,465,59234,0,0,,
01-11-2024,RES-04,West,58272,3554,189,61637,0,0,,
01-11-2024,RES-06,Central,51750,3878,215,55413,0,0,,
01-11-2024,RES-06,East,482,2892,525,2849,1,31,,
01-11-2024,RES-06,North,58158,2519,199,60478,0,0,,
01-11-2024,RES-06,South,55051,2455,295,57211,0,0,,
01-11-2024,RES-06,West,64594,2049,514,66129,0,0,,
01-11-2024,RES-17,Central,40,3290,69,3261,1,17,,
01-11-2024,RES-17,East,55814,2377,686,57505,0,0,,
01-11-2024,RES-17,North,58301,2658,791,60168,0,0,,
01-11-2024,RES-17,South,60219,3734,518,63435,0,0,,
01-11-2024,RES-17,West,67920,3956,304,71572,0,0,,
01-11-2024,RES-19,Central,66059,2975,188,68846,0,0,,
01-11-2024,RES-19,East,65409,4472,451,69430,0,0,,
01-11-2024,RES-19,North,67822,3657,31,71448,0,0,,
01-11-2024,RES-19,South,68690,2679,253,71116,0,0,,
01-11-2024,RES-19,West,425,3174,461,3138,4,27,,
01-11-2024,RES-24,Central,54179,2875,364,56690,0,0,,
01-11-2024,RES-24,East,67038,3136,214,69960,0,0,,
01-11-2024,RES-24,North,63207,3332,289,66250,0,0,,
01-11-2024,RES-24,South,62543,2218,228,64533,0,0,,
01-11-2024,RES-24,West,68789,2743,478,71054,0,0,,
01-12-2024,ANA-01,Central,46298,4111,608,49801,0,0,,
01-12-2024,ANA-01,East,56337,3036,642,58731,0,0,,
01-12-2024,ANA-01,North,57612,3948,232,61328,0,0,,
01-12-2024,ANA-01,South,457,2548,501,2504,3,10,,
01-12-2024,ANA-01,West,59656,3043,150,62549,0,0,,
01-12-2024,ANA-02,Central,56859,3149,635,59373,0,0,,
01-12-2024,ANA-02,East,1217,1582,1230,1569,2,11,,
01-12-2024,ANA-02,North,31194,2902,950,33146,0,0,,
01-12-2024,ANA-02,South,35692,4045,1136,38601,0,0,,
01-12-2024,ANA-02,West,683,3848,708,3823,3,19,,
01-12-2024,ANA-03,Central,64495,3110,213,67392,0,0,,
01-12-2024,ANA-03,East,63217,3326,98,66445,0,0,,
01-12-2024,ANA-03,North,64778,3832,223,68387,0,0,,
01-12-2024,ANA-03,South,72098,2464,47,74515,0,0,,
01-12-2024,ANA-03,West,63496,2976,335,66137,0,0,,
01-12-2024,ANA-07,Central,56356,3152,218,59290,0,0,,
01-12-2024,ANA-07,East,65981,4243,153,70071,0,0,,
01-12-2024,ANA-07,North,72516,3581,177,75920,0,0,,
01-12-2024,ANA-07,South,60302,4694,238,64758,0,0,,
01-12-2024,ANA-07,West,331,3244,380,3195,3,17,,
01-12-2024,ANA-09,Central,374,3338,388,3324,2,12,,
01-12-2024,ANA-09,East,59060,1721,810,59971,0,0,,
01-12-2024,ANA-09,North,68873,2077,159,70791,0,0,,
01-12-2024,ANA-09,South,56708,3341,191,59858,0,0,,
01-12-2024,ANA-09,West,47897,2841,400,50338,0,0,,
01-12-2024,ANA-12,Central,66222,1913,166,67969,0,0,,
01-12-2024,ANA-12,East,64992,2577,152,67417,0,0,,
01-12-2024,ANA-12,North,232,2968,275,2925,2,23,,
01-12-2024,ANA-12,South,61617,4425,254,65788,0,0,,
01-12-2024,ANA-12,West,71981,2804,113,74672,0,0,,
01-12-2024,ANA-18,Central,43752,2542,758,45536,0,0,,
01-12-2024,ANA-18,East,54193,3288,397,57084,0,0,,
01-12-2024,ANA-18,North,49353,1764,657,50460,0,0,,
01-12-2024,ANA-18,South,59564,2651,516,61699,0,0,,
01-12-2024,ANA-18,West,24481,2159,1026,25614,0,0,,
01-12-2024,ANA-21,Central,51076,4009,448,54637,0,0,,
01-12-2024,ANA-21,East,62831,2369,247,64953,0,0,,
01-12-2024,ANA-21,North,58374,1736,668,59442,0,0,,
01-12-2024,ANA-21,South,64996,2162,161,66997,0,0,,
01-12-2024,ANA-21,West,60023,3565,240,63348,0,0,,
01-12-2024,ANA-23,Central,51296,3083,385,53994,0,0,,
01-12-2024,ANA-23,East,27647,3281,1017,29911,0,0,,
01-12-2024,ANA-23,North,1255,2826,1277,2804,2,11,,
01-12-2024,ANA-23,South,49659,3812,596,52875,0,0,,
01-12-2024,ANA-23,West,68122,1585,82,69625,0,0,,
01-12-2024,ANT-13,Central,64674,3479,589,67564,0,0,,
01-12-2024,ANT-13,East,63539,2399,121,65817,0,0,,
01-12-2024,ANT-13,North,352,4817,364,4805,4,2,,
01-12-2024,ANT-13,South,61657,2341,481,63517,0,0,,
01-12-2024,ANT-13,West,56667,3272,409,59530,0,0,,
01-12-2024,ANT-25,Central,61636,1175,64,62747,0,0,,
01-12-2024,ANT-25,East,61221,2700,117,63804,0,0,,
01-12-2024,ANT-25,North,63535,1089,204,64420,0,0,,
01-12-2024,ANT-25,South,58198,2611,369,60440,0,0,,
01-12-2024,ANT-25,West,58829,2541,503,60867,0,0,,
01-12-2024,CAR-05,Central,41555,2942,936,43561,0,0,,
01-12-2024,CAR-05,East,41298,2775,1032,43041,0,0,,
01-12-2024,CAR-05,North,58170,2860,348,60682,0,0,,
01-12-2024,CAR-05,South,18015,3057,1375,19697,0,0,,
01-12-2024,CAR-05,West,417,3781,441,3757,2,17,,
01-12-2024,CAR-08,Central,65399,3709,143,68965,0,0,,
01-12-2024,CAR-08,East,55744,3079,451,58372,0,0,,
01-12-2024,CAR-08,North,201,3421,218,3404,1,7,,
01-12-2024,CAR-08,South,107,3709,145,3671,2,26,,
01-12-2024,CAR-08,West,70696,2622,124,73194,0,0,,
01-12-2024,CAR-10,Central,247,2350,263,2334,3,0,,
01-12-2024,CAR-10,East,69533,2986,227,72292,0,0,,
01-12-2024,CAR-10,North,61703,4724,128,66299,0,0,,
01-12-2024,CAR-10,South,159,1377,181,1355,1,1,,
01-12-2024,CAR-10,West,66350,2421,120,68651,0,0,,
01-12-2024,CAR-14,Central,66566,2046,195,68417,0,0,,
01-12-2024,CAR-14,East,353,1509,387,1475,4,3,,
01-12-2024,CAR-14,North,64554,2886,219,67221,0,0,,
01-12-2024,CAR-14,South,51204,3690,421,54473,0,0,,
01-12-2024,CAR-14,West,62481,1962,140,64303,0,0,,
01-12-2024,CAR-15,Central,40028,2349,1302,41075,0,0,,
01-12-2024,CAR-15,East,75843,2795,0,78638,0,0,,
01-12-2024,CAR-15,North,54414,3430,514,57330,0,0,,
01-12-2024,CAR-15,South,63878,3212,263,66827,0,0,,
01-12-2024,CAR-15,West,946,2123,969,2100,1,18,,
01-12-2024,CAR-20,Central,61687,3576,247,65016,0,0,,
01-12-2024,CAR-20,East,63321,3429,37,66713,0,0,,
01-12-2024,CAR-20,North,71820,4903,203,76520,0,0,,
01-12-2024,CAR-20,South,62287,3917,331,65873,0,0,,
01-12-2024,CAR-20,West,63077,3168,210,66035,0,0,,
01-12-2024,CAR-22,Central,67335,3806,207,70934,0,0,,
01-12-2024,CAR-22,East,66052,2020,341,67731,0,0,,
01-12-2024,CAR-22,North,72403,2523,178,74748,0,0,,
01-12-2024,CAR-22,South,78052,2479,171,80360,0,0,,
01-12-2024,CAR-22,West,68027,3979,150,71856,0,0,,
01-12-2024,DIA-11,Central,68653,4644,106,73191,0,0,,
01-12-2024,DIA-11,East,74082,2352,102,76332,0,0,,
01-12-2024,DIA-11,North,68879,2737,107,71509,0,0,,
01-12-2024,DIA-11,South,67262,2865,154,69973,0,0,,
01-12-2024,DIA-11,West,76091,3511,40,79562,0,0,,
01-12-2024,DIA-16,Central,65163,2711,226,67648,0,0,,
01-12-2024,DIA-16,East,61660,3355,327,64688,0,0,,
01-12-2024,DIA-16,North,52237,3513,310,55440,0,0,,
01-12-2024,DIA-16,South,52980,2323,574,54729,0,0,,
01-12-2024,DIA-16,West,271,2920,317,2874,3,46,,
01-12-2024,RES-04,Central,70418,3077,208,73287,0,0,,
01-12-2024,RES-04,East,54549,3653,356,57846,0,0,,
01-12-2024,RES-04,North,77610,1359,111,78858,0,0,,
01-12-2024,RES-04,South,59234,2475,285,61424,0,0,,
01-12-2024,RES-04,West,61637,3036,200,64473,0,0,,
01-12-2024,RES-06,Central,55413,3489,112,58790,0,0,,
01-12-2024,RES-06,East,206,4396,230,4372,4,21,,
01-12-2024,RES-06,North,60478,3541,203,63816,0,0,,
01-12-2024,RES-06,South,57211,3275,336,60150,0,0,,
01-12-2024,RES-06,West,66129,2491,389,68231,0,0,,
01-12-2024,RES-17,Central,64817,2913,87,67643,0,0,,
01-12-2024,RES-17,East,369,2740,408,2701,1,28,,
01-12-2024,RES-17,North,60168,2615,324,62459,0,0,,
01-12-2024,RES-17,South,63435,3451,176,66710,0,0,,
01-12-2024,RES-17,West,71572,2165,285,73452,0,0,,
01-12-2024,RES-19,Central,68846,3501,57,72290,0,0,,
01-12-2024,RES-19,East,54,3564,88,3530,4,28,,
01-12-2024,RES-19,North,71448,3090,15,74523,0,0,,
01-12-2024,RES-19,South,71116,3004,121,73999,0,0,,
01-12-2024,RES-19,West,70667,1886,225,72328,0,0,,
01-12-2024,RES-24,Central,56690,3959,294,60355,0,0,,
01-12-2024,RES-24,East,69960,2497,107,72350,0,0,,
01-12-2024,RES-24,North,40,3947,68,3919,4,1,,
01-12-2024,RES-24,South,64533,2224,109,66648,0,0,,
01-12-2024,RES-24,West,71054,2599,177,73476,0,0,,
